Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","2015","2015","3050","FAO TIER 1","kt","4471.1501","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2015","2015","3050","FAO TIER 1","kt","72","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2015","2015","3050","FAO TIER 1","kt","9.3597","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2015","2015","3050","FAO TIER 1","kt","7.0405","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2015","2015","3050","FAO TIER 1","kt","4559.7422","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","2016","2016","3050","FAO TIER 1","kt","0.3702","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","2016","2016","3050","FAO TIER 1","kt","0.0301","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","2016","2016","3050","FAO TIER 1","kt","4555.7477","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2016","2016","3050","FAO TIER 1","kt","96","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2016","2016","3050","FAO TIER 1","kt","10.3642","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2016","2016","3050","FAO TIER 1","kt","7.9847","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2016","2016","3050","FAO TIER 1","kt","4670.2128","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","2017","2017","3050","FAO TIER 1","kt","0.3394","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","2017","2017","3050","FAO TIER 1","kt","0.021","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","2017","2017","3050","FAO TIER 1","kt","3815.4304","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2017","2017","3050","FAO TIER 1","kt","95","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2017","2017","3050","FAO TIER 1","kt","9.5035","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2017","2017","3050","FAO TIER 1","kt","5.5525","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2017","2017","3050","FAO TIER 1","kt","3925.6194","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","0.3569","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","0.0257","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","4319.5073","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","106","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","9.9932","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","6.8224","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","4441.8372","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","0.3895","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","0.0362","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","4604.8877","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","101","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","10.9051","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","9.5896","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","4726.5476","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","0.4098","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","0.0362","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","4892.914","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","108","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","11.4755","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","9.5848","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","5021.634","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6815","Food Transport","1990","1990","3050","FAO TIER 1","kt","0.5127","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6815","Food Transport","1990","1990","3050","FAO TIER 1","kt","0.1803","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6815","Food Transport","1990","1990","3050","FAO TIER 1","kt","1716.8672","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","1990","1990","3050","FAO TIER 1","kt","14.3567","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","1990","1990","3050","FAO TIER 1","kt","47.7819","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","1990","1990","3050","FAO TIER 1","kt","1779.0058","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6815","Food Transport","1991","1991","3050","FAO TIER 1","kt","0.5259","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6815","Food Transport","1991","1991","3050","FAO TIER 1","kt","0.1839","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6815","Food Transport","1991","1991","3050","FAO TIER 1","kt","1751.6113","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","1991","1991","3050","FAO TIER 1","kt","14.7255","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","1991","1991","3050","FAO TIER 1","kt","48.729","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","1991","1991","3050","FAO TIER 1","kt","1815.0657","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6815","Food Transport","1992","1992","3050","FAO TIER 1","kt","0.5844","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6815","Food Transport","1992","1992","3050","FAO TIER 1","kt","0.2023","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6815","Food Transport","1992","1992","3050","FAO TIER 1","kt","1922.99","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","1992","1992","3050","FAO TIER 1","kt","16.3629","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","1992","1992","3050","FAO TIER 1","kt","53.6074","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","1992","1992","3050","FAO TIER 1","kt","1992.9602","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6815","Food Transport","1993","1993","3050","FAO TIER 1","kt","0.6247","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6815","Food Transport","1993","1993","3050","FAO TIER 1","kt","0.2186","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6815","Food Transport","1993","1993","3050","FAO TIER 1","kt","2133.6238","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","1993","1993","3050","FAO TIER 1","kt","17.4926","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","1993","1993","3050","FAO TIER 1","kt","57.9221","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","1993","1993","3050","FAO TIER 1","kt","2209.0385","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6815","Food Transport","1994","1994","3050","FAO TIER 1","kt","0.6523","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6815","Food Transport","1994","1994","3050","FAO TIER 1","kt","0.2258","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6815","Food Transport","1994","1994","3050","FAO TIER 1","kt","2168.0513","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","1994","1994","3050","FAO TIER 1","kt","18.2638","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","1994","1994","3050","FAO TIER 1","kt","59.8285","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","1994","1994","3050","FAO TIER 1","kt","2246.1436","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6815","Food Transport","1995","1995","3050","FAO TIER 1","kt","0.6714","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6815","Food Transport","1995","1995","3050","FAO TIER 1","kt","0.2332","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6815","Food Transport","1995","1995","3050","FAO TIER 1","kt","2253.8776","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","1995","1995","3050","FAO TIER 1","kt","18.7987","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","1995","1995","3050","FAO TIER 1","kt","61.7901","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","1995","1995","3050","FAO TIER 1","kt","2334.4664","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6815","Food Transport","1996","1996","3050","FAO TIER 1","kt","0.6847","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6815","Food Transport","1996","1996","3050","FAO TIER 1","kt","0.2359","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6815","Food Transport","1996","1996","3050","FAO TIER 1","kt","2296.0105","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","1996","1996","3050","FAO TIER 1","kt","19.1717","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","1996","1996","3050","FAO TIER 1","kt","62.509","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","1996","1996","3050","FAO TIER 1","kt","2377.6912","E","Estimated value",""
